lat,lon
-34.6007723,-58.4730239
-34.5991298,-58.4699548
-34.5940922,-58.4036306
-34.5933407,-58.4051038
-34.5926105,-58.406047
-34.5908444,-58.4079241
-34.6234017,-58.3616703
-34.5905755,-58.4667867
-34.5697934,-58.4576861
-34.5698513,-58.4558521
-34.566952,-58.4650123
-34.5668557,-58.4648473
-34.5876899,-58.371928
-34.5525896,-58.4585658
-34.552217,-58.4578363
-34.5497547,-58.4936619
-34.5492473,-58.4927231
-34.5489929,-58.4941835
-34.5483946,-58.4940566
-34.5513733,-58.4877181
-34.5542394,-58.4930173
-34.5537431,-58.4921055
-34.5532529,-58.4911972
-34.5546998,-58.4939564
-34.5503068,-58.4874
-34.5498336,-58.4864419
-34.5509375,-58.4869164
-34.550436,-58.4859849
-34.5673198,-58.4880707
-34.5704375,-58.4829224
-34.6085163,-58.3738883
-34.5767568,-58.3887746
-34.579774,-58.5045639
-34.5804659,-58.5056941
-34.5818575,-58.5061877
-34.5811379,-58.5050823
-34.6022757,-58.5042288
-34.6023547,-58.5122576
-34.6024158,-58.5118813
-34.6010202,-58.4926571
-34.6148186,-58.4337263
-34.6142827,-58.4323748
-34.613303,-58.4301243
-34.6214914,-58.4530835
-34.6231341,-58.4542437
-34.6363668,-58.5292401
-34.6501427,-58.4714131
-34.6497124,-58.4719584
-34.6485316,-58.4745286
-34.6481969,-58.4741337
-34.6489267,-58.4733338
-34.6478057,-58.4736857
-34.6489808,-58.4721898
-34.6474221,-58.4732593
-34.648599,-58.4717748
-34.5849645,-58.5085138
-34.627622,-58.5311855
-34.60282,-58.5223453
-34.6017456,-58.5233281
-34.6024556,-58.5226847
-34.6142904,-58.5298713
-34.6140545,-58.5295192
-34.6101383,-58.5256915
-34.6120097,-58.5233255
-34.6113787,-58.5241301
-34.610756,-58.5249386
-34.6097986,-58.5268217
-34.6122651,-58.523703
-34.6136186,-58.5244699
-34.6113766,-58.5274997
-34.6125681,-58.5258688
-34.6131708,-58.5250624
-34.6119747,-58.5267017
-34.6133219,-58.5239793
-34.6126543,-58.5198947
-34.6134018,-58.5189429
-34.6139306,-58.5213315
-34.6147348,-58.5202952
-34.6135984,-58.520971
-34.6143837,-58.5199385
-34.6148086,-58.5223089
-34.6163781,-58.5202417
-34.6156487,-58.5212275
-34.616142,-58.5238546
-34.618462,-58.5208484
-34.6181408,-58.5205124
-34.6158266,-58.5234974
-34.6167205,-58.5223512
-34.6174427,-58.5214146
-34.6170301,-58.5227047
-34.617758,-58.5217718
-34.6122975,-58.5216482
-34.6110096,-58.525308
-34.610407,-58.5260784
-34.6116387,-58.5245107
-34.6150419,-58.5247586
-34.6159282,-58.5236153
-34.6192943,-58.5274164
-34.6175397,-58.5296955
-34.6184051,-58.5285783
-34.6182908,-58.5303435
-34.6198689,-58.5280459
-34.619017,-58.5292685
-34.619287,-58.5295555
-34.6184222,-58.5149475
-34.6159388,-58.5181796
-34.6165354,-58.5173988
-34.6177474,-58.5158106
-34.6171439,-58.5166244
-34.6184811,-58.5150143
-34.6201387,-58.5128916
-34.6193113,-58.5139478
-34.6195009,-58.5151469
-34.6182829,-58.5137808
-34.6188989,-58.5144783
-34.6197216,-58.5164177
-34.6213642,-58.5142929
-34.6205142,-58.5153954
-34.6198221,-58.5165385
-34.6192155,-58.5173293
-34.6192393,-58.5182275
-34.6180801,-58.5169969
-34.6169741,-58.5192812
-34.6182031,-58.5176989
-34.6176022,-58.5184815
-34.6179271,-58.518057
-34.6187242,-58.518901
-34.6145341,-58.5166914
-34.6151802,-58.5159425
-34.6139605,-58.5166958
-34.6160059,-58.515443
-34.6165957,-58.5146169
-34.6168901,-58.5156247
-34.6157011,-58.5143957
-34.6163141,-58.5150276
-34.616899,-58.5107258
-34.6178003,-58.5098388
-34.6180549,-58.5102881
-34.6190845,-58.508981
-34.6185341,-58.5097005
-34.6173878,-58.5076002
-34.6168107,-58.5080271
-34.6203559,-58.5068931
-34.6194813,-58.5079092
-34.6203783,-58.5083043
-34.6194081,-58.5064269
-34.6199144,-58.5073882
-34.617872,-58.5072386
-34.619507,-58.5094576
-34.6177381,-58.5073372
-34.6206835,-58.5040653
-34.6210907,-58.5053919
-34.6190483,-58.5033123
-34.6190161,-58.5043663
-34.6169502,-58.5059303
-34.618012,-58.505126
-34.6171519,-58.5063021
-34.6162615,-58.5070276
-34.6165934,-58.5037984
-34.6171862,-58.5049372
-34.6173473,-58.5038075
-34.6183418,-58.5030511
-34.6164389,-58.5125846
-34.6156258,-58.5133747
-34.6153671,-58.5129396
-34.6161785,-58.5121471
-34.6103666,-58.5145017
-34.6113061,-58.5136966
-34.612072,-58.514932
-34.6142499,-58.5128718
-34.6135023,-58.5135874
-34.6128694,-58.5142092
-34.6120389,-58.5140109
-34.6095608,-58.5100568
-34.6112528,-58.5127461
-34.6104667,-58.5114968
-34.6128402,-58.513293
-34.6104619,-58.5094511
-34.6135537,-58.512646
-34.6112838,-58.5088111
-34.6128123,-58.5113674
-34.6120303,-58.5101075
-34.6120582,-58.5120458
-34.6112788,-58.5107772
-34.6103082,-58.5071503
-34.6127591,-58.509454
-34.6110305,-58.5065104
-34.6120171,-58.5081521
-34.6105949,-58.5048874
-34.6114597,-58.5041446
-34.6103228,-58.5044253
-34.6112117,-58.5037235
-34.614655,-58.5056449
-34.6137431,-58.5040517
-34.6155687,-58.5047688
-34.6147473,-58.5031958
-34.6155842,-58.5035246
-34.6167359,-58.5026483
-34.6170235,-58.5126644
-34.6162485,-58.5113543
-34.6173012,-58.5123049
-34.6165597,-58.5110546
-34.6172637,-58.5136513
-34.618944,-58.5115131
-34.6181367,-58.5125327
-34.6199318,-58.5116101
-34.6188354,-58.5103471
-34.6202958,-58.5130671
-34.6227827,-58.5099153
-34.6219079,-58.5110292
-34.6210548,-58.5121112
-34.6225298,-58.5096299
-34.6232629,-58.5086643
-34.6254065,-58.5101903
-34.6241715,-58.5088134
-34.6230697,-58.5075822
-34.623974,-58.5112894
-34.6247643,-58.5102246
-34.6244628,-58.5099078
-34.6237142,-58.5109876
-34.6233769,-58.5105956
-34.62414,-58.5095611
-34.6228738,-58.5121318
-34.6238857,-58.5122074
-34.6255919,-58.5140948
-34.6247445,-58.5131529
-34.6263134,-58.5131121
-34.6246434,-58.5112253
-34.6263584,-58.5116829
-34.6271736,-58.5106241
-34.6281653,-58.5117043
-34.6272416,-58.5129426
-34.6280395,-58.5138327
-34.6289825,-58.5126097
-34.6288713,-58.5106506
-34.6296391,-58.5096376
-34.6264629,-58.5141058
-34.6256415,-58.5151397
-34.6272248,-58.517966
-34.6229966,-58.5133032
-34.6256937,-58.5162173
-34.6263773,-58.5169989
-34.6238819,-58.514239
-34.6247815,-58.5151901
-34.6264327,-58.518971
-34.6231081,-58.5152601
-34.624882,-58.5172611
-34.6255929,-58.5180191
-34.6239794,-58.5162439
-34.6255749,-58.5200931
-34.6240314,-58.5183562
-34.6239425,-58.5184677
-34.6213181,-58.5154936
-34.6223764,-58.5193917
-34.6247241,-58.5201583
-34.6223215,-58.5233594
-34.6239851,-58.5211912
-34.6231636,-58.5222239
-34.623878,-58.5236402
-34.6254623,-58.523131
-34.6255991,-58.5284107
-34.6242863,-58.5258331
-34.6250506,-58.5273378
-34.620132,-58.4977689
-34.6179028,-58.4950658
-34.6193829,-58.4968605
-34.6186612,-58.4959855
-34.6205604,-58.5020716
-34.6210026,-58.5009084
-34.6224271,-58.4988858
-34.6216357,-58.4978625
-34.6229353,-58.4971157
-34.6252007,-58.5019707
-34.6245652,-58.5008415
-34.6240161,-58.4995984
-34.6234784,-58.4983598
-34.6246716,-58.5026547
-34.6266414,-58.4954692
-34.6256966,-58.4955132
-34.6266987,-58.4942242
-34.6264963,-58.4949099
-34.6258927,-58.4941681
-34.6263216,-58.4947107
-34.6258257,-58.4973132
-34.6252749,-58.4960665
-34.6278464,-58.501349
-34.6267537,-58.499918
-34.627012,-58.5024177
-34.6258388,-58.5011286
-34.6274612,-58.5045118
-34.6263504,-58.5032648
-34.6299654,-58.5024229
-34.6307814,-58.5013206
-34.627632,-58.5055447
-34.6283443,-58.5046176
-34.6291115,-58.5035869
-34.6299314,-58.5003568
-34.6274455,-58.5036336
-34.6290977,-58.5014607
-34.6282251,-58.5026145
-34.623614,-58.5040212
-34.6230849,-58.5029486
-34.6127168,-58.4956428
-34.6120021,-58.4962222
-34.611285,-58.4948984
-34.6100737,-58.4977923
-34.6093217,-58.4964317
-34.6092191,-58.4950871
-34.6083899,-58.4940241
-34.6077544,-58.4931548
-34.6090822,-58.4934634
-34.6116693,-58.491535
-34.6110862,-58.4927377
-34.6099875,-58.4936914
-34.6104127,-58.4933189
-34.6100914,-58.4927085
-34.6106417,-58.4931275
-34.6103247,-58.4925329
-34.6093606,-58.4925779
-34.6116848,-58.4907168
-34.6118679,-58.4896205
-34.611379,-58.4886576
-34.6095893,-58.491535
-34.6083921,-58.4893965
-34.6091025,-58.4906596
-34.6106329,-58.4906387
-34.6094106,-58.4884708
-34.6101067,-58.4897261
-34.6124335,-58.4917106
-34.6135302,-58.4908315
-34.6134228,-58.4937277
-34.6137462,-58.4933362
-34.6150449,-58.4916541
-34.6141725,-58.4906947
-34.6079512,-58.4982236
-34.60706,-58.4989735
-34.623845,-58.5051508
-34.6214178,-58.5083769
-34.6221039,-58.5074355
-34.6231034,-58.5061288
-34.6224925,-58.5069329
-34.6208426,-58.5104562
-34.6197151,-58.5091891
-34.589032,-58.502774
-34.590459,-58.5014286
-34.5897449,-58.502095
-34.592021,-58.5021092
-34.5905541,-58.5034315
-34.5912761,-58.5027646
-34.5906142,-58.5053132
-34.5913511,-58.5046654
-34.5870874,-58.5171239
-34.5891238,-58.5152693
-34.5876806,-58.5165736
-34.5883976,-58.5159113
-34.5897308,-58.5142926
-34.5905757,-58.5134995
-34.5912248,-58.5121937
-34.5911324,-58.5122438
-34.5882453,-58.5138456
-34.5898819,-58.5123596
-34.589033,-58.5131349
-34.589788,-58.5122042
-34.59064,-58.5114626
-34.6184765,-58.4852735
-34.6176271,-58.4836861
-34.6099511,-58.4825822
-34.6085645,-58.4800568
-34.6092573,-58.481359
-34.6214373,-58.4747361
-34.6223974,-58.4743238
-34.6357685,-58.4581817
-34.645085,-58.4614677
-34.5860744,-58.5170716
-34.5892289,-58.5181462
-34.5923598,-58.5201731
-34.6105083,-58.4916992
-34.6221749,-58.5164686
-34.6230425,-58.5174496
-34.6247241,-58.5191321
-34.6254796,-58.5121751
-34.6079673,-58.4798106
-34.611157,-58.3588073
-34.5991516,-58.3916135
-34.5985803,-58.391045
-34.6339387,-58.4857863
-34.6347302,-58.4854233
-34.6351826,-58.4939252
-34.6348678,-58.4939758
-34.6289141,-58.4982002
-34.6288979,-58.4971712
-34.6282825,-58.4964416
-34.6296933,-58.4971812
-34.6310763,-58.4953827
-34.6296822,-58.496205
-34.6290805,-58.4954061
-34.6299194,-58.4943539
-34.630992,-58.4929959
-34.6325438,-58.4910263
-34.6314378,-58.4946671
-34.6305016,-58.4952024
-34.6335988,-58.4927593
-34.6334727,-58.4917754
-34.6330687,-58.4934898
-34.6318633,-58.4937708
-34.6361995,-58.4917711
-34.6374274,-58.4909746
-34.6358375,-58.5069028
-34.6355752,-58.506443
-34.6355149,-58.5067326
-34.6324625,-58.5190542
-34.6309569,-58.5177443
-34.6331903,-58.5180035
-34.6494025,-58.4698161
-34.6495973,-58.4697137
-34.6496198,-58.469476
-34.6494617,-58.4693243
-34.6492716,-58.4694135
-34.6465357,-58.4625898
-34.6446348,-58.4615943
-34.6375092,-58.4856114
-34.6373414,-58.4849415
-34.6345959,-58.4848327
-34.638088,-58.4878798
-34.6367433,-58.4881767
-34.5748982,-58.5096884
-34.5957376,-58.4708641
-34.590839,-58.4733
-34.5816909,-58.4760059
-34.5839542,-58.4829491
-34.583188,-58.4820646
-34.6105846,-58.3635138
-34.6121752,-58.3633372
-34.6117199,-58.3633848
-34.6179344,-58.362951
-34.6178151,-58.3597275
-34.6226614,-58.3586416
-34.6348902,-58.4914083
-34.5486255,-58.4543029
-34.5487531,-58.4539715
-34.6433309,-58.4852037
-34.6187424,-58.4939825
-34.6279434,-58.4940564
-34.5858826,-58.5175543
-34.5853621,-58.5173207
-34.5996426,-58.5261728
-34.5992806,-58.5255831
-34.5989049,-58.5249673
-34.598513,-58.5243249
-34.5901336,-58.5205744
-34.5922572,-58.3727611
-34.6085989,-58.4345755
-34.6086493,-58.4362629
-34.6004699,-58.4758737
-34.6253428,-58.4069816
-34.625541,-58.4087834
-34.5375637,-58.4742662
-34.5441447,-58.4648987
-34.5432982,-58.464384
-34.5422872,-58.4638534
-34.5424339,-58.4637271
-34.541506,-58.4635148
-34.5378095,-58.4749056
-34.53724,-58.4733519
-34.5359544,-58.4697103
-34.5351392,-58.4700098
-34.5355125,-58.4686813
-34.5348924,-58.4689402
-34.5368608,-58.4697834
-34.5769341,-58.4098147
-34.5754881,-58.4131135
-34.5787146,-58.4068925
-34.5780092,-58.4077665
-34.5825533,-58.399248
-34.5817362,-58.4015826
-34.583116,-58.3929686
-34.5835519,-58.3915509
-34.6246215,-58.3965295
-34.6234359,-58.3914487
-34.6236441,-58.3927983
-34.6238102,-58.393646
-34.6125886,-58.4405058
-34.5817756,-58.3960804
-34.6246688,-58.3967451
-34.6248234,-58.3966846
-34.6257707,-58.4002183
-34.6250976,-58.4002474
-34.5806077,-58.4203094
-34.5794413,-58.4056308
-34.5803066,-58.4044984
-34.5757785,-58.413155
-34.5757294,-58.4132597
-34.5785153,-58.40668
-34.58125,-58.4031684
-34.5813166,-58.4030227
-34.5929148,-58.375686
-34.6498444,-58.4660168
-34.6050116,-58.360792
-34.601836,-58.3691651
-34.5510419,-58.4288356
-34.5731043,-58.4016844
-34.5709123,-58.420617
-34.5565337,-58.4122228
-34.5930104,-58.3748287
-34.5742661,-58.4328507
-34.5358516,-58.4628008
-34.5728136,-58.4014242
-34.5406673,-58.4808587
-34.5477121,-58.4938387
-34.5458723,-58.4931511
-34.5991649,-58.3678979
-34.6219752,-58.3604315
-34.6223248,-58.3544591
-34.6238587,-58.3532623
-34.566161,-58.4393854
-34.5672007,-58.4406003
-34.5679692,-58.4395981
-34.5673432,-58.4380565
-34.5737213,-58.433739
-34.6229728,-58.3535347
-34.6155277,-58.4363771
-34.5850125,-58.3774021
-34.5847073,-58.3771118
-34.5844345,-58.3768872
-34.584783,-58.3762971
-34.5839363,-58.3777035
-34.5843679,-58.3786703
-34.5839213,-58.3792783
-34.5812566,-58.3856341
-34.5808609,-58.3853182
-34.5831665,-58.3799985
-34.5796636,-58.3861984
-34.5795043,-58.3860548
-34.5828138,-58.3796605
-34.5836721,-58.3790906
-34.5842475,-58.3785823
-34.5845157,-58.3779573
-34.5849897,-58.3765972
-34.5836352,-58.3776699
-34.584095,-58.3783355
-34.5846527,-58.3789109
-34.5845093,-58.3760099
-34.5834262,-58.378829
-34.5832437,-58.37904
-34.5802112,-58.3852342
-34.5841544,-58.3757189
-34.5830593,-58.3784448
-34.5841718,-58.3766573
-34.5856426,-58.3770526
-34.618197,-58.3672816
-34.6193131,-58.3671687
-34.5503702,-58.5016004
-34.5511698,-58.5024572
-34.5516478,-58.5035568
-34.5520259,-58.5043477
-34.5521397,-58.5028856
-34.5527319,-58.5031786
-34.5538639,-58.5037626
-34.5542531,-58.5046317
-34.5547756,-58.5057029
-34.5523749,-58.50376
-34.5529634,-58.5043745
-34.5555182,-58.5052063
-34.5550095,-58.504124
-34.5546022,-58.5032657
-34.5561178,-58.5047975
-34.5555914,-58.5037319
-34.5532877,-58.5022692
-34.5514314,-58.5016481
-34.5505139,-58.5011634
-34.5549502,-58.5030384
-34.5553672,-58.5032419
-34.5559067,-58.5035012
-34.5658513,-58.5074398
-34.5639978,-58.5062963
-34.5666984,-58.4071501
-34.5690333,-58.4090971
-34.611049,-58.4529563
-34.6090556,-58.4525344
-34.6086448,-58.4680693
-34.605624,-58.4606223
-34.6103085,-58.4515972
-34.6098914,-58.4538457
-34.5825564,-58.4791317
-34.58245,-58.4791375
-34.5825616,-58.4793712
-34.5823966,-58.4792509
-34.5824451,-58.4793648
-34.5826184,-58.4792649
-34.5404589,-58.4749529
-34.5374051,-58.4720202
-34.5356502,-58.4680487
-34.5403676,-58.474796
-34.5362441,-58.4683681
-34.6219946,-58.5132546
-34.5691985,-58.4093109
-34.631954,-58.4921621
-34.6317837,-58.4919947
-34.5492032,-58.454248
-34.5491123,-58.4541769
-34.5491627,-58.4545322
-34.5348681,-58.4675903
-34.5512328,-58.450625
-34.5477039,-58.449844
-34.5504013,-58.4504339
-34.5498795,-58.4503129
-34.5488404,-58.4500899
-34.5742953,-58.4324822
-34.5734401,-58.4384103
-34.5765154,-58.4320503
-34.5634864,-58.4367368
-34.5485675,-58.45411
-34.5413612,-58.4748315
-34.5402919,-58.47754
-34.5419928,-58.4767016
-34.5429143,-58.4752034
-34.5419451,-58.4810348
-34.5421031,-58.4756344
-34.5416826,-58.4758429
-34.5437131,-58.4748164
-34.5412706,-58.47605
-34.5406914,-58.4784893
-34.5433141,-58.4895338
-34.5450789,-58.4911734
-34.5454155,-58.4918804
-34.5429794,-58.4888427
-34.5441175,-58.4889991
-34.5407898,-58.4811024
-34.5392453,-58.4780472
-34.5435199,-58.4875329
-34.5416527,-58.4829809
-34.5438154,-58.4882778
-34.5423213,-58.4872989
-34.5419595,-58.4837089
-34.5388795,-58.4773441
-34.543937,-58.4910327
-34.5428693,-58.4858893
-34.5426724,-58.4880961
-34.5425968,-58.4851434
-34.5419437,-58.4865216
-34.5444201,-58.4897183
-34.542282,-58.4844277
-34.5436407,-58.4902541
-34.5447549,-58.4904503
-34.5705752,-58.4587976
-34.5777238,-58.4681399
-34.5418161,-58.4791176
-34.5455963,-58.4760865
-34.5719991,-58.4602436
-34.577204,-58.4672285
-34.5701268,-58.4578486
-34.5734057,-58.4616973
-34.570035,-58.4580552
-34.5714328,-58.4596806
-34.5754927,-58.4642082
-34.5725929,-58.4608592
-34.5452774,-58.4751158
-34.5782627,-58.469055
-34.5764426,-58.4659197
-34.5414776,-58.4781075
-34.5759089,-58.4649596
-34.5741878,-58.4625011
-34.5750074,-58.4633618
-34.5864131,-58.4352487
-34.5871352,-58.4361361
-34.58567,-58.4343717
-34.5400258,-58.4686871
-34.5374958,-58.4703442
-34.5564524,-58.4384992
-34.6201791,-58.4100907
-34.635733,-58.4412046
-34.6214013,-58.4100075
-34.6353045,-58.4470652
-34.5679084,-58.402376
-34.5710755,-58.4232307
-34.570402,-58.4236939
-34.5704522,-58.4237451
-34.5707602,-58.4236217
-34.6161975,-58.5184569
-34.6154912,-58.5193513
-34.5896093,-58.3990468
-34.6296754,-58.4946651
-34.6286651,-58.4937
-34.5555468,-58.4821064
-34.5976062,-58.4831709
-34.5545701,-58.4853501
-34.5517929,-58.4820956
-34.5514952,-58.4825658
-34.5613981,-58.4689032
-34.5596879,-58.4723038
-34.5516888,-58.4822834
-34.5509575,-58.4829797
-34.5612141,-58.4687797
-34.561265,-58.4690286
-34.5703214,-58.4579491
-34.5577434,-58.4859674
-34.5702018,-58.4582152
-34.5614542,-58.4830699
-34.5615475,-58.4833547
-34.6291297,-58.4935128
-34.628945,-58.4934077
-34.5980856,-58.4833112
-34.5979954,-58.4834691
-34.5904782,-58.4664148
-34.5920485,-58.4652186
-34.5927276,-58.4644334
-34.5910317,-58.466086
-34.5911951,-58.4662172
-34.5908598,-58.4666067
-34.5905011,-58.4669603
-34.5965919,-58.4652612
-34.5922243,-58.4689653
-34.5967999,-58.4653258
-34.5936588,-58.4700927
-34.5923712,-58.4696578
-34.5837969,-58.4694776
-34.5923768,-58.4698815
-34.5863742,-58.4702456
-34.5962209,-58.4654984
-34.5852531,-58.4695934
-34.5963244,-58.4657803
-34.5868384,-58.4565025
-34.5887022,-58.4514481
-34.5883619,-58.4513984
-34.5865109,-58.4574065
-34.5881902,-58.4511891
-34.5935511,-58.449783
-34.5962424,-58.458816
-34.5941386,-58.4502235
-34.6099556,-58.3695748
-34.5536191,-58.4893063
-34.5531037,-58.488792
-34.5539179,-58.4882441
-34.5527957,-58.4881614
-34.5540432,-58.4884847
-34.5513001,-58.4893687
-34.5515649,-58.4898638
-34.5516937,-58.4901167
-34.5537991,-58.4879808
-34.5488101,-58.4547189
-34.5655916,-58.4534138
-34.5654622,-58.4494829
-34.5631558,-58.4360731
-34.6294202,-58.4942224
-34.5489907,-58.5004733
-34.5501365,-58.5004079
-34.5498406,-58.5005618
-34.549715,-58.5010327
-34.5498319,-58.499807
-34.5892131,-58.5191011
-34.6106621,-58.5291403
-34.613723,-58.5302049
-34.6139528,-58.5301206
-34.6087185,-58.5276475
-34.6086719,-58.5277891
-34.6118043,-58.5287299
-34.6113725,-58.5285046
-34.6111235,-58.529362
-34.5543845,-58.502761
-34.5523653,-58.5021738
-34.5685764,-58.4605873
-34.6115144,-58.3598436
-34.6051229,-58.366963
-34.6147821,-58.3694683
-34.6066181,-58.3639799
-34.613577,-58.3690889
-34.6093331,-58.3691976
-34.6157906,-58.3688535
-34.611183,-58.3695722
-34.611714,-58.3625527
-34.6158184,-58.3694603
-34.6147363,-58.3689634
-34.6136207,-58.3694976
-34.6004204,-58.3638749
-34.6123258,-58.3695402
-34.6112201,-58.3592589
-34.611167,-58.3692517
-34.6003569,-58.3630742
-34.6165853,-58.3694506
-34.6119076,-58.3598032
-34.6121201,-58.3663136
-34.5695126,-58.4262446
-34.6143646,-58.4152793
-34.5492559,-58.4806885
-34.5509819,-58.4806174
-34.5354526,-58.4602822
-34.5351307,-58.4604804
-34.5352777,-58.4606997
-34.5353588,-58.4604514
-34.5351214,-58.4606023
-34.5356801,-58.4666898
-34.5362876,-58.4600113
-34.5392281,-58.4671352
-34.5353705,-58.4604952
-34.5715325,-58.4832475
-34.5689313,-58.4800381
-34.5710619,-58.4830204
-34.5672519,-58.4787263
-34.5720975,-58.4842174
-34.5813869,-58.5106622
-34.57023,-58.5091407
-34.571202,-58.5096436
-34.5710715,-58.5095794
-34.591738,-58.5192568
-34.5938703,-58.499782
-34.5778248,-58.4847345
-34.587299,-58.5141512
-34.5883717,-58.5143575
-34.5949763,-58.5163276
-34.5928437,-58.5107373
-34.5887343,-58.5146501
-34.5941218,-58.5171005
-34.5772598,-58.4837348
-34.5874259,-58.5140243
-34.5784249,-58.4857962
-34.593267,-58.5178521
-34.5924185,-58.51862
-34.5874645,-58.5139025
-34.5796717,-58.4980762
-34.5884558,-58.5141887
-34.5919907,-58.5115306
-34.5958218,-58.5155598
-34.5789963,-58.4867773
-34.5924703,-58.5110645
-34.5925429,-58.5202579
-34.5943476,-58.5215125
-34.5948728,-58.5207672
-34.5855252,-58.4820819
-34.5742371,-58.4607646
-34.5849092,-58.4825978
-34.5846351,-58.4821702
-34.5496129,-58.4752968
-34.5492217,-58.4731794
-34.5488031,-58.4710659
-34.5496227,-58.4814277
-34.5498323,-58.4763664
-34.5490066,-58.4721095
-34.5494424,-58.4742163
-34.5500641,-58.4771789
-34.5518843,-58.488867
-34.5485933,-58.4700051
-34.5911617,-58.4661599
-34.5920458,-58.4651477
-34.5919795,-58.4649627
-34.5901566,-58.4528153
-34.5880638,-58.4552911
-34.6046209,-58.434646
-34.5955805,-58.5061777
-34.5966352,-58.4968979
-34.5964144,-58.5075165
-34.5972145,-58.5088328
-34.5988077,-58.5114061
-34.5944822,-58.5025459
-34.5980139,-58.5101139
-34.6222437,-58.5142815
-34.6094383,-58.3692184
-34.5999279,-58.4769429
-34.5998081,-58.47885
-34.6001121,-58.4775481
-34.5997504,-58.47767
-34.5995159,-58.4787556
-34.5500778,-58.477281
-34.5743675,-58.4077954
-34.6293782,-58.4944914
-34.5722457,-58.4122339
-34.5715516,-58.4123814
-34.5656683,-58.4198758
-34.5657116,-58.4197749
-34.5655791,-58.4201552
-34.5768714,-58.4099457
-34.5714772,-58.4122089
-34.570563,-58.4241868
-34.5715525,-58.421663
-34.5656108,-58.4200682
-34.5655232,-58.4203928
-34.5713282,-58.4120633
-34.5593619,-58.427429
-34.5507291,-58.437685
-34.5572486,-58.4300783
-34.5539975,-58.4342207
-34.5516753,-58.4368741
-34.5470309,-58.438425
-34.6034184,-58.3810849
-34.5819601,-58.4509867
-34.5813935,-58.4515167
-34.5987138,-58.5129465
-34.6006505,-58.5144301
-34.6014272,-58.5157132
-34.6001258,-58.5116313
-34.6007109,-58.5234981
-34.5965267,-58.5149247
-34.6021802,-58.5097938
-34.5979776,-58.5136177
-34.5964461,-58.5148046
-34.5998693,-58.5131497
-34.600814,-58.511021
-34.5972678,-58.5142546
-34.6022283,-58.516963
-34.6024048,-58.5136002
-34.6021274,-58.5097071
-34.6015072,-58.510406
-34.598915,-58.5226574
-34.5887847,-58.5204382
-34.5964304,-58.5166182
-34.5894655,-58.5182489
-34.5895846,-58.5178441
-34.5423475,-58.4477528
-34.5486958,-58.4395709
-34.5474292,-58.4381373
-34.5477818,-58.4384323
-34.5484227,-58.4391001
-34.5437391,-58.4499831
-34.546157,-58.4386066
-34.5464788,-58.4411159
-34.6227451,-58.3814319
-34.595148,-58.4771864
-34.543755,-58.4458523
-34.5703638,-58.4237849
-34.5733177,-58.4177388
-34.5461724,-58.4518216
-34.5476558,-58.4420431
-34.5639576,-58.4227814
-34.5627219,-58.4235618
-34.5751529,-58.4083859
-34.6227981,-58.3680252
-34.6043061,-58.4353878
-34.5922428,-58.4759233
-34.5923256,-58.4759894
-34.5723474,-58.3938837
-34.6030055,-58.518051
-34.6073946,-58.525132
-34.6067342,-58.5241613
-34.6037913,-58.5195023
-34.6029778,-58.5090587
-34.60614,-58.5232889
-34.6037026,-58.5082767
-34.6098412,-58.5182306
-34.6029263,-58.5089749
-34.6053592,-58.522031
-34.6045745,-58.5074939
-34.603083,-58.5181735
-34.6084027,-58.5266107
-34.6068154,-58.5240671
-34.604569,-58.5207565
-34.6054294,-58.5067265
-34.5662582,-58.4447371
-34.5960597,-58.3814542
-34.5967147,-58.3815714
-34.5754263,-58.4360288
-34.5801053,-58.452177
-34.5757163,-58.4356536
-34.5759301,-58.4390002
-34.5867226,-58.4367273
-34.5904989,-58.4388855
-34.5817555,-58.4736164
-34.5843499,-58.454884
-34.5871464,-58.4706961
-34.5675188,-58.4574881
-34.5439722,-58.4645428
-34.5889896,-58.4504291
-34.591435,-58.4696625
-34.5907596,-58.4677412
-34.5922695,-58.4732669
-34.5858036,-58.4699184
-34.5920763,-58.4740262
-34.5910737,-58.4674465
-34.5857538,-58.4700266
-34.586898,-58.4630645
-34.5527223,-58.4508172
-34.5479207,-58.4415624
-34.5501011,-58.4497955
-34.5486611,-58.455099
-34.549273,-58.4541725
-34.549939,-58.4507688
-34.5494734,-58.4541696
-34.548533,-58.4550621
-34.5495569,-58.4538851
-34.5959428,-58.4706472
-34.5623402,-58.4236601
-34.5582346,-58.4259653
-34.5592395,-58.4270962
-34.5582983,-58.4258846
-34.5685645,-58.4083651
-34.5685797,-58.4082812
-34.5707194,-58.4210509
-34.5729627,-58.4275253
-34.5639414,-58.4185736
-34.5695164,-58.4207261
-34.5640543,-58.4184327
-34.5710221,-58.4235309
-34.5704649,-58.4235406
-34.5709241,-58.4211349
-34.572753,-58.4270981
-34.5708087,-58.421297
-34.5633099,-58.4177946
-34.5700479,-58.4231943
-34.569915,-58.4203497
-34.5814249,-58.4196891
-34.5729966,-58.4271732
-34.5625384,-58.423457
-34.5714573,-58.4218895
-34.5634188,-58.4176586
-34.562355,-58.4229924
-34.5706887,-58.4212003
-34.5711416,-58.4214981
-34.5922925,-58.4758466
-34.5747111,-58.418476
-34.5791357,-58.4242414
-34.579614,-58.4003111
-34.5824551,-58.4102862
-34.5822503,-58.4201733
-34.57931,-58.3999736
